ID X Y aqd ZMAX Lon Lat
168 -2247863.33333333 2108896 30 592.83 -122.600054898026 39.154568754468
169 -2248428 2109132.66666667 30 651.32 -122.607156994681 39.1552061378624
170 -2261137 2116789 30 1257.97 -122.774603810469 39.1894111609939
171 -2260144.33333333 2116734 30 1176.54333333333 -122.763282657824 39.1914017239182
172 -2261729.66666667 2116533.33333333 30 1362.7 -122.780425278033 39.1857496228063
173 -2261301.33333333 2116461 30 1314.67 -122.775382725929 39.1861923641541
174 -2260357.66666667 2116077.33333333 30 1121.88333333333 -122.763544781891 39.1852445456913
175 -2259175.33333333 2119917.66666667 30 725.033333333333 -122.762744358401 39.2210913256289
176 -2262190.66666667 2115726 30 1308.91 -122.7829758398 39.1776866164408
177 -2260639.33333333 2116267 30 1213.71333333333 -122.767322219448 39.1861716557184
178 -2261620 2115951 30 1278.89 -122.777302428194 39.181030860357
179 -2261017 2115662.33333333 30 1093.97 -122.769597210664 39.1800525886985
180 -2262873 2119821 30 1250.68666666667 -122.803948604909 39.2110872711279
181 -2262776.66666667 2117665 30 1300.08 -122.795855153202 39.1928497165199
182 -2249391 2110405.66666667 30 563.146666666667 -122.622076912279 39.1637467335382
183 -2250693 2110797.66666667 30 517.116666666667 -122.63795882326 39.1638950416561
184 -2260356.33333333 2113590.33333333 30 997.55 -122.755456151106 39.1639319682046
185 -2259893.66666667 2115547.66666667 30 935.14 -122.756617086739 39.1818552253489
186 -2258227.66666667 2111592.66666667 30 1084.99 -122.725091728874 39.1520830305682
187 -2256056.33333333 2113370.66666667 30 783.136666666667 -122.706486232642 39.1726988839244
188 -2249913.33333333 2110835.33333333 30 581.193333333333 -122.629328375006 39.1661421583648
189 -2263038.33333333 2118028 30 1200.22 -122.799972591415 39.1953109563666
190 -2262859.66666667 2118915.66666667 30 1122.16333333333 -122.80085398367 39.2033617971756
191 -2253305 2110379 30 879.9 -122.665922207553 39.1538550079224
192 -2255329.66666667 2113098.66666667 30 643.996666666667 -122.697448757845 39.172165024279
193 -2250319.66666667 2110571.33333333 30 530.553333333333 -122.633036757359 39.1628758497629
194 -2261621 2115672 30 1228.64 -122.776407282764 39.1786372159315
195 -2260723 2115039 30 948.756666666667 -122.764273477325 39.1754392703482
196 -2262628.33333333 2115349.33333333 30 1317.09666666667 -122.786663391099 39.1733723865942
197 -2261910 2113317.66666667 30 1267.75666666667 -122.772003811169 39.1577424453428
198 -2261158 2114315.33333333 30 1070.26333333333 -122.766805372661 39.1681581747383
199 -2257322.33333333 2113222.66666667 30 822.72 -122.720215731758 39.1682967153655
200 -2260287.33333333 2115602.33333333 30 993.77 -122.761213002801 39.1813477803333
201 -2259668 2116005.33333333 30 1021.75666666667 -122.755569896246 39.1863373218638
202 -2262286 2118616 30 1007.51666666667 -122.793439600601 39.2022178925335
203 -2263453.66666667 2118069.33333333 30 1216.56 -122.804768880633 39.1946338388108
204 -2261194.33333333 2118445.66666667 30 1002.14 -122.78063068457 39.2034673663296
205 -2260315.66666667 2117737.66666667 30 989.573333333333 -122.768465941593 39.1995790612063
206 -2250595 2111148 30 572.94 -122.637990864462 39.1671407183973
207 -2248678.33333333 2110676 30 491.506666666667 -122.614949407006 39.1678225594771
208 -2248894.66666667 2112138 30 543.513333333333 -122.622100029585 39.1798250091552
209 -2256682 2117385.66666667 30 713.763333333333 -122.726526533146 39.2055669635917
210 -2257608 2120058.66666667 30 669.24 -122.745600429663 39.2261850045414
211 -2263004.33333333 2119245 30 1237.79333333333 -122.803549227773 39.2058249103243
212 -2263245.33333333 2119897 30 1347.45333333333 -122.808375953608 39.2108138812998
213 -2262452.66666667 2118870.33333333 30 1036.66333333333 -122.796137622915 39.20398379679
214 -2263668.66666667 2118427.66666667 30 1198.81666666667 -122.808347730937 39.1971706998686
215 -2262446 2119413 30 1089.43 -122.797827639002 39.2086510029522
216 -2262777.33333333 2119503 30 1208.53 -122.801840116719 39.2085996177229
217 -2262215 2119643 30 1070.81333333333 -122.79598226935 39.2111956029013
218 -2262655 2120394.66666667 30 1152.02 -122.803367385255 39.2165448601425
219 -2261706 2118911.33333333 30 954.753333333333 -122.787888631965 39.2061885690231
220 -2261870.33333333 2120185.33333333 30 1026.01666666667 -122.793876327507 39.2166990718829
221 -2259442.66666667 2118692.33333333 30 821.406666666667 -122.761765725018 39.2099262161034
222 -2261710.66666667 2120560.66666667 30 951.406666666667 -122.793304250616 39.2203120747866
223 -2261644.33333333 2119984 30 966.096666666667 -122.790684047745 39.2155346064163
224 -2261196 2120044.66666667 30 856.38 -122.785847348429 39.2171672517757
225 -2261917.66666667 2119449 30 973.353333333333 -122.792013180266 39.2102711087996
226 -2263600 2119050 30 1292.24333333333 -122.809601605954 39.2026744469663
227 -2261097.33333333 2119729.33333333 30 818.283333333333 -122.783714289456 39.2147095871966
228 -2260260.33333333 2119511 30 744.183333333333 -122.773606560129 39.2149149832723
229 -2260395.33333333 2121582 30 714.596666666667 -122.781854757203 39.2323296422503
230 -2260617.66666667 2120416.66666667 30 772.766666666667 -122.78056277261 39.2217905367139
231 -2261121 2121820.33333333 30 754.636666666667 -122.790779610498 39.232571329637
232 -2259902.33333333 2119957.66666667 30 707.676666666667 -122.771038193433 39.2196312193889
233 -2259085.66666667 2121613.66666667 30 766.34 -122.767248324095 39.23584989632
234 -2261143.66666667 2120939 30 807.706666666667 -122.788167784651 39.2249618298794
235 -2260493 2120806.33333333 30 782.043333333333 -122.780429635856 39.2254394850153
236 -2260117.66666667 2120215.66666667 30 726.433333333333 -122.774294734394 39.2213083184965
237 -2260113 2120841 30 759.04 -122.776274927437 39.2266793796219
238 -2259329 2119556.66666667 30 698.923333333333 -122.763297153316 39.2176161901783
239 -2259539.33333333 2120455.33333333 30 744.956666666667 -122.768579074345 39.224796918063
240 -2259836.33333333 2121194.66666667 30 745.57 -122.774317460896 39.2303968559487
241 -2259960.33333333 2121576 30 725.176666666667 -122.776949751614 39.2333575004492
242 -2260374 2120143 30 736.206666666667 -122.776936982385 39.2200496214135
243 -2259508.66666667 2120121 30 730.96 -122.767148265649 39.2220074702659
244 -2260808.33333333 2119617.66666667 30 784.686666666667 -122.780106359136 39.2144696598945
245 -2260470.66666667 2119780 30 749.096666666667 -122.776842558776 39.2166986937778
246 -2261141 2118897.33333333 30 908.68 -122.781499967341 39.2074706709095
247 -2259948.33333333 2119616 30 712.536666666667 -122.77044444128 39.2165887985249
248 -2260850.33333333 2119146 30 830.033333333333 -122.779044818277 39.2103230485398
249 -2260249.66666667 2117382.66666667 30 1056.58333333333 -122.766571857546 39.1967001235653
250 -2259708.33333333 2119418.33333333 30 709.71 -122.767107253374 39.2154898785249
251 -2258789 2120016 30 744.896666666667 -122.758725287161 39.2228920199338
252 -2261098.66666667 2117717.66666667 30 1098.93333333333 -122.777190873803 39.1974654218638
253 -2260515 2118917 30 826.666666666667 -122.774535606485 39.2091923098618
254 -2260730.33333333 2121014 30 781.876666666667 -122.783770052396 39.2266303716099
255 -2261100.66666667 2121494.33333333 30 753.24 -122.789490943095 39.2298279033124
256 -2260669.33333333 2121894 30 712.626666666667 -122.785946618192 39.2343236719062
257 -2261463 2122076 30 817.003333333333 -122.79545215307 39.2339134716148
258 -2258956 2120874 30 759.596666666667 -122.763388318849 39.2298318529411
259 -2259395.66666667 2122182 30 781.106666666667 -122.772577604647 39.2399520730804
260 -2259066.66666667 2117640 30 1037.46666666667 -122.754126631063 39.2018388073806
261 -2257637.66666667 2121536.66666667 30 955.676666666667 -122.750733599692 39.2387799053171
262 -2260881 2122749 30 729.436666666667 -122.791104923814 39.241125923815
263 -2261339 2122393.66666667 30 791.206666666667 -122.795092987857 39.236943743079
264 -2262538.66666667 2123938 30 819.576666666667 -122.813593464027 39.2471992908493
265 -2262833.33333333 2122794.33333333 30 932.666666666667 -122.813179473995 39.2366664701197
266 -2259759.66666667 2121860 30 718.253333333333 -122.77561926743 39.236289369839
267 -2260628.33333333 2122211 30 724.603333333333 -122.786517098707 39.2371422208468
268 -2259716.66666667 2118944.33333333 30 783.943333333333 -122.765660845226 39.2114066458601
269 -2259098.66666667 2119285.33333333 30 708.36 -122.75982928636 39.2158617151324
270 -2260435.66666667 2118473 30 863.013333333333 -122.772202150143 39.205583743945
271 -2259077.66666667 2118069.33333333 30 926.05 -122.755644221798 39.2054913973058
272 -2258756.33333333 2119275.33333333 30 710.436666666667 -122.755952678544 39.216624702748
273 -2258610.33333333 2120358.66666667 30 741.03 -122.75783190862 39.2262719825042
274 -2259423 2121891.33333333 30 753.14 -122.771939740136 39.2373930533417
275 -2259763.66666667 2122671 30 828.09 -122.778301024144 39.2432301961246
276 -2259491 2121144.66666667 30 726.923333333333 -122.770276529185 39.2308249082061
277 -2259045.33333333 2122310 30 873.136666666667 -122.769058542742 39.2419180743395
278 -2260185 2122703.33333333 30 801.52 -122.783138810063 39.2424618836041
279 -2259904.66666667 2122162.33333333 30 753.136666666667 -122.778230833426 39.2385208158171
280 -2258514 2119795.33333333 30 742.833333333333 -122.754920229251 39.2216824103337
281 -2258411.33333333 2122160 30 971.843333333333 -122.761449350846 39.2422046549374
282 -2258374 2118491.33333333 30 805.023333333333 -122.749113596433 39.2108525784985
283 -2256538 2121609.33333333 30 987.133333333333 -122.738616597363 39.2421277136397
284 -2257857.33333333 2121825 30 982.283333333333 -122.754137750366 39.2407067940812
285 -2258764.33333333 2122106.66666667 30 901.69 -122.765241250807 39.2408722164215
286 -2257886.33333333 2119842.33333333 30 699.343333333333 -122.748023911623 39.2236409808525
287 -2258485 2119515.33333333 30 722.66 -122.753685178833 39.2193543760512
288 -2258425 2118832.33333333 30 765.796666666667 -122.750793462388 39.2136489716554
289 -2258212.66666667 2119965 30 731.52 -122.752087191132 39.2238835866659
290 -2258326.33333333 2121104 30 789.696666666667 -122.757063489255 39.2333643662787
291 -2257728 2121194.33333333 30 885.116666666667 -122.750636349719 39.2356217802802
292 -2258269.66666667 2120298.33333333 30 702.973333333333 -122.753809957875 39.2265993629434
293 -2258133 2119343 30 721.16 -122.749172639024 39.2187497283224
294 -2257835.66666667 2119500.33333333 30 709.156666666667 -122.746344417599 39.2208351465764
295 -2257389 2121018.66666667 30 827.286666666667 -122.74625802061 39.2349562330252
296 -2258657.66666667 2120746.33333333 30 749.4 -122.759622897821 39.2294773398287
297 -2257535.33333333 2119344.33333333 30 659.86 -122.742465105224 39.2202422166004
298 -2257248.66666667 2121554 30 940.806666666667 -122.74642022597 39.2398925454546
299 -2258460.66666667 2117937 30 856.693333333333 -122.748287025398 39.2058864513251
300 -2256573.66666667 2118152.33333333 30 683.316666666667 -122.727797162536 39.2124069744729
301 -2257169.33333333 2119941.33333333 30 695.976666666667 -122.740292707849 39.2262662222058
302 -2256697.33333333 2121249.66666667 30 865.726666666667 -122.739238693376 39.2386500581791
303 -2258777.33333333 2121701 30 822.86 -122.764068919173 39.2373630461685
304 -2258401.33333333 2121501 30 858.39 -122.759195704693 39.2365811432682
305 -2257798.66666667 2118735.33333333 30 765.796666666667 -122.743445304632 39.2143697230058
306 -2257140.33333333 2118834.66666667 30 686.323333333333 -122.736374834539 39.216852203451
307 -2258688.66666667 2118905.33333333 30 748.27 -122.75399121942 39.2136211279883
308 -2257950.33333333 2118425.66666667 30 809.233333333333 -122.744143151276 39.2113396326139
309 -2258943.33333333 2118656 30 793.81 -122.756041077324 39.210852772552
310 -2259381.66666667 2118186 30 924.42 -122.759436276 39.2057376986915
311 -2258572 2117566 30 897.173333333333 -122.748332641783 39.2024305945653
312 -2255578.33333333 2112348.33333333 30 754.353333333333 -122.697809603171 39.1651176485442
313 -2259204 2118895 30 756.61 -122.759744191916 39.2122550166681
314 -2259660 2117887.66666667 30 973.9 -122.761592263992 39.2024906023729
315 -2258737.66666667 2116675.33333333 30 1086.84 -122.747301410924 39.1943858875109
316 -2258572.33333333 2118245 30 853.923333333333 -122.75054078164 39.2082496418888
317 -2258878 2118336.66666667 30 860.236666666667 -122.754270495042 39.2082776894711
318 -2259376 2117352.66666667 30 1097.79 -122.75666648042 39.1986092377484
319 -2259205 2115755 30 947.113333333333 -122.749560283299 39.1853393033727
320 -2257874.66666667 2116664 30 873.136666666667 -122.737576163819 39.1964270446043
321 -2258117.66666667 2117292 30 821.74 -122.742342289117 39.2012078923148
322 -2258122 2117888 30 793.993333333333 -122.744325405638 39.2063057084109
323 -2257882 2117059.66666667 30 797.756666666667 -122.738942390862 39.1998003418654
324 -2257299.66666667 2117089.33333333 30 720.403333333333 -122.732500480708 39.201497158638
325 -2257995.66666667 2117605.66666667 30 772.046666666667 -122.741990540899 39.2041987463602
326 -2257629.33333333 2117552 30 748.823333333333 -122.737703189371 39.2046463422417
327 -2258038 2120984.33333333 30 806.193333333333 -122.753436221144 39.2330534435939
328 -2257069.33333333 2121216.66666667 30 831.706666666667 -122.743310268921 39.2374455045534
329 -2258028.66666667 2120566.33333333 30 727.84 -122.751973693593 39.2294938133254
330 -2257693.33333333 2120449.33333333 30 726.283333333333 -122.747827418188 39.2293220787018
331 -2255438 2121372.33333333 30 1191.59333333333 -122.72548970787 39.2428207301803
332 -2256947 2121773 30 996.366666666667 -122.743742684173 39.2425172226059
333 -2256792 2120179.66666667 30 780.61 -122.736828326937 39.2292439260577
334 -2255924.66666667 2117403 30 663.143333333333 -122.718078720934 39.2075906572021
335 -2256424.66666667 2121075.66666667 30 890.543333333333 -122.735610840412 39.2378340798627
336 -2257147.33333333 2119569 30 676.783333333333 -122.738836941562 39.2231292583687
337 -2257363.66666667 2120691.66666667 30 746.806666666667 -122.744911587432 39.232216163352
338 -2257490.66666667 2118892.33333333 30 711.196666666667 -122.740496222575 39.2164785795836
339 -2256891.66666667 2119322.66666667 30 659.703333333333 -122.735166029252 39.2216511446574
340 -2253711 2117849 30 933.866666666667 -122.694664327375 39.2168916730596
341 -2256344 2120038.66666667 30 825.68 -122.731338728831 39.2291450215132
342 -2258355.33333333 2117203.33333333 30 884.166666666667 -122.744722854535 39.1998589929092
343 -2257582.66666667 2117240.66666667 30 749.26 -122.736168952568 39.2020933339933
344 -2258905 2116988 30 1093.61 -122.750194865472 39.1966511233257
345 -2258461.66666667 2116749 30 996.46 -122.744442041885 39.1957012526202
346 -2257337.33333333 2116742.33333333 30 737.443333333333 -122.731797629792 39.1984294909833
347 -2257009 2117375 30 723.38 -122.730163643546 39.2046657202855
